customer_id;age;gender;subscription_type;watch_hours;last_login_days;region;device;monthly_fee;payment_method;number_of_profiles;avg_watch_time_per_day;favorite_genre
0zx8xee5-47a9-4349-9x55-e109f81x4394;62;Male;Standard;27,16;45;Europe;Desktop;13,99;Credit Card;2;0,59;Comedy
593z2af6-e882-4129-8y49-1xexxx7278fz;34;Male;Standard;15,02;13;Europe;Mobile;13,99;PayPal;2;1,07;Romance
yfe10e0f-1aay-495z-z869-4af2359xzz3a;21;Other;Standard;3,18;41;Europe;Laptop;13,99;PayPal;1;0,08;Documentary
a65x3fze-x5z0-4ay7-840y-fxya8x9a9379;53;Male;Basic;79,83;27;Oceania;TV;8,99;Gift Card;3;2,85;Sci-Fi
3fa23200-518y-4593-983y-1114zf8ee2e7;63;Other;Standard;3,13;45;North America;Laptop;13,99;Gift Card;2;0,07;Sci-Fi
75994y2a-9f9a-4701-z51x-ax8z7e3787yz;65;Male;Standard;15,33;17;North America;Desktop;13,99;Gift Card;1;0,85;Sci-Fi
z96865xy-ey6f-42ff-8x8z-9a0zf7x5z6ze;45;Male;Standard;2,69;8;Asia;Tablet;13,99;Crypto;3;0,3;Drama
99700x41-55z7-4x78-ayx3-86a1060x880y;53;Female;Basic;0,19;25;North America;Laptop;8,99;PayPal;4;0,01;Romance
14032ey1-zx28-4z6e-8zaf-e87a673489z1;60;Male;Basic;4,37;59;North America;Laptop;8,99;Crypto;2;0,07;Sci-Fi
y73888x0-47y7-49e4-ay1f-8y525y426907;35;Male;Premium;28,76;23;South America;Tablet;17,99;Gift Card;1;1,2;Sci-Fi
99ay905x-y892-41e1-z9xy-619aaye2175a;51;Female;Standard;1,91;8;Europe;Laptop;13,99;PayPal;3;0,21;Comedy
x7f8474a-aa5y-452x-z85x-y86132f7e5y0;27;Female;Basic;5,3;1;Africa;Mobile;8,99;PayPal;2;2,65;Documentary
236586ff-y75y-4xfa-z787-19a63e0z4xzx;28;Other;Premium;9,9;19;Europe;Tablet;17,99;Gift Card;5;0,49;Sci-Fi
30zy483y-87x9-4a9a-9863-6ez5y6zxyz66;18;Female;Basic;5,64;44;Europe;Tablet;8,99;Gift Card;4;0,13;Horror
374xe352-5868-4026-z9fz-57fx075z1fz3;22;Other;Basic;7,06;58;Asia;Mobile;8,99;Credit Card;3;0,12;Documentary
zz31zx8f-7x63-4280-axa1-f1e832fyfxx6;61;Male;Standard;2,15;33;South America;Mobile;13,99;Crypto;1;0,06;Sci-Fi
71y014ez-50x0-488e-9f41-z4xz638f20ze;54;Other;Standard;4,69;6;South America;Laptop;13,99;Gift Card;5;0,67;Documentary
eaafa153-5y55-4x3z-897y-ef6198eye521;52;Female;Premium;2,05;24;Africa;Mobile;17,99;Gift Card;2;0,08;Romance
5x64x061-91f4-4xx9-az18-93007717e295;24;Male;Premium;26,44;28;Africa;Mobile;17,99;Gift Card;1;0,91;Documentary
2e409xef-802a-4a41-9972-8y8864802af3;38;Other;Basic;4,26;42;Europe;Mobile;8,99;Gift Card;5;0,1;Action
4x71y035-y5y9-4xa6-907e-171241ea0922;44;Other;Standard;6,9;21;Europe;Mobile;13,99;Gift Card;4;0,31;Horror
93a74xx5-az90-4ye9-a0z9-8ez45z50e030;64;Male;Standard;8,4;47;South America;TV;13,99;Crypto;4;0,18;Documentary
8f6ye173-fax9-4z9f-zz9y-54yf1f37x6ef;23;Female;Basic;5,22;12;Africa;TV;8,99;PayPal;2;0,4;Horror
9xz403y5-08y3-4yee-8e71-59423x132195;22;Male;Premium;23,15;42;South America;TV;17,99;Gift Card;1;0,54;Sci-Fi
a8f4a8ea-a8a6-4ezz-zyx8-z22e7xa612a5;23;Other;Basic;11,07;28;South America;Desktop;8,99;PayPal;1;0,38;Sci-Fi
z4866929-z3fz-47af-a191-0afaf68x14y8;68;Female;Basic;10,14;9;Europe;TV;8,99;Gift Card;1;1,01;Sci-Fi
941a7320-7y18-442a-9184-f56x633z7z8e;18;Other;Basic;20,15;4;South America;TV;8,99;Crypto;4;4,03;Horror
azz4775a-faff-43y3-8x78-641ey98033a8;36;Male;Premium;6,59;58;South America;Mobile;17,99;Gift Card;5;0,11;Sci-Fi
f234490y-9z75-4956-9efa-ex1y14z00599;26;Female;Basic;2,58;16;Asia;Desktop;8,99;Credit Card;5;0,15;Horror
a5796917-05z1-456y-8x56-a2x396ezfyf2;33;Male;Standard;8,27;58;Africa;Mobile;13,99;Gift Card;4;0,14;Romance
8y15047a-4xxf-4z9z-9f42-5e616af49xy1;50;Other;Standard;6,11;12;Africa;TV;13,99;Debit Card;2;0,47;Documentary
1x4x7280-ee29-4030-8773-x70zea7z2z3z;34;Male;Basic;31,66;60;Africa;TV;8,99;Gift Card;5;0,52;Sci-Fi
58zf1357-6164-4e5f-a325-69x1zzx93289;22;Other;Premium;0,76;52;South America;TV;17,99;Credit Card;1;0,01;Comedy
919yx49z-f1e4-4xez-82e8-ex7xz297x9z8;61;Female;Basic;4,18;47;South America;Laptop;8,99;Debit Card;2;0,09;Drama
2f4z3f98-y2e9-49e2-zy44-5zfx637x4xey;30;Female;Basic;2,56;32;Oceania;Tablet;8,99;Crypto;1;0,08;Horror
18886a51-y0a1-4984-90x4-x4a65e31e03z;32;Female;Basic;17,67;14;Asia;TV;8,99;PayPal;4;1,18;Romance
11ff4157-7112-460a-z2f0-z74ee12ee607;56;Female;Premium;17,25;52;Oceania;Laptop;17,99;PayPal;5;0,33;Sci-Fi
61ax71a3-40z3-487a-9f6x-38a74144f87z;58;Male;Premium;21,56;39;Europe;TV;17,99;Crypto;4;0,54;Drama
70z1a663-57xy-4x65-8665-808f618azzza;61;Other;Premium;5,87;8;Africa;Laptop;17,99;Crypto;5;0,65;Horror
8790e02e-x917-4y2z-zyae-249e1597109y;51;Other;Basic;2,42;9;Europe;Tablet;8,99;Crypto;5;0,24;Documentary
2f38faa5-6695-40e3-892a-eyx94ff19800;24;Other;Premium;2,43;32;Oceania;TV;17,99;Debit Card;2;0,07;Documentary
75f21653-1613-4ez8-92a6-5z82721x96xf;40;Male;Premium;18,06;21;Oceania;Desktop;17,99;Gift Card;1;0,82;Sci-Fi
6a427566-52a2-4932-9486-979y1zy514x8;51;Other;Premium;7,64;13;Africa;Laptop;17,99;Gift Card;2;0,55;Romance
904460zz-z5a1-4450-zy0f-5fey7fx21583;56;Other;Premium;1,54;10;Africa;Tablet;17,99;Credit Card;3;0,14;Romance
5fx7658z-f5zz-462e-z9e4-86a4485z0fz0;53;Other;Premium;21,9;28;Africa;Desktop;17,99;Credit Card;2;0,76;Documentary
9e060381-f27z-4fzf-z098-6415f3ez4zzz;20;Other;Standard;2,13;8;Oceania;Desktop;13,99;Gift Card;3;0,24;Horror
5y4x8663-35y7-4f51-a930-5z1a7059a8z0;43;Other;Basic;4,07;19;Asia;Desktop;8,99;Debit Card;3;0,2;Horror
1934ae7e-6f01-40x2-a15y-ee3xz2650f99;64;Female;Basic;0,65;43;Asia;Laptop;8,99;PayPal;3;0,01;Drama
9eayxfae-16zz-4a84-8y31-xx5976efz95f;40;Female;Premium;6,11;28;North America;Desktop;17,99;Credit Card;1;0,21;Romance
9f085e5x-y6z2-4ey1-a43f-1307f1f59222;29;Female;Premium;4,53;15;North America;Mobile;17,99;Credit Card;4;0,28;Horror
444z694z-x1z2-476z-98x7-f05298e37z91;47;Other;Premium;15,18;30;Asia;Desktop;17,99;Crypto;4;0,49;Horror
e5fa0aa5-41a0-4y47-8547-4x9600229701;51;Female;Basic;13,92;29;South America;Desktop;8,99;Gift Card;1;0,46;Drama
4937y49x-70xz-459x-z2x1-ay7f33f0xfy5;25;Male;Premium;5,62;49;Africa;Tablet;17,99;Credit Card;5;0,11;Horror
3x36ex49-a4f4-4fz2-80ea-f90f048zy0e1;35;Female;Standard;2,42;59;Europe;Laptop;13,99;PayPal;3;0,04;Drama
e5a706a6-0a02-4a59-93ae-8x86ea5fyz6e;38;Male;Basic;9,06;30;Europe;Mobile;8,99;Credit Card;2;0,29;Drama
511x9a10-669z-4283-zy6x-40y10a595z43;58;Female;Basic;34,53;0;Asia;TV;8,99;Gift Card;4;34,53;Romance
92zx3yx1-3724-4z30-a56y-4929277y2461;68;Other;Basic;2,28;6;Asia;Desktop;8,99;Credit Card;3;0,33;Romance
68ze0zz5-a6ex-4xfx-889x-0e116265290x;28;Female;Standard;28,8;49;South America;Laptop;13,99;Credit Card;3;0,58;Documentary
zfe8f1a3-00x5-436f-z79a-553651y553f7;57;Male;Standard;14,87;46;North America;Tablet;13,99;Debit Card;4;0,32;Romance
f4fy7y39-6z78-4437-az00-8az2957f73f7;52;Other;Basic;13,94;56;Asia;Desktop;8,99;PayPal;3;0,24;Documentary
7x7ey060-ya0f-4371-a86a-69zf262z94zz;70;Female;Premium;10,54;0;Europe;Desktop;17,99;Crypto;4;10,54;Documentary
zye13731-9x24-4zze-9z0f-97221e952048;68;Female;Standard;56,43;18;Asia;Tablet;13,99;PayPal;2;2,97;Romance
489xyzx1-474e-42z6-878e-f62y181860f6;53;Other;Standard;39,33;16;Oceania;Laptop;13,99;Debit Card;4;2,31;Documentary
571102fa-z9y7-4e1y-8e0f-zy6642x36yz0;44;Male;Basic;15,61;30;North America;Desktop;8,99;Crypto;5;0,5;Romance
e5za5xx3-a246-4526-9616-662xx7188e7y;68;Female;Standard;0,22;51;Asia;Desktop;13,99;Credit Card;1;0;Sci-Fi
z4aae09y-528f-445x-afz3-68az027z8x48;64;Female;Standard;3,92;17;Oceania;Desktop;13,99;Credit Card;5;0,22;Horror
0210zy7e-5a01-4a6z-z3y1-8y1a332az7f6;65;Female;Standard;2,26;60;South America;Mobile;13,99;Credit Card;2;0,04;Horror
e5e25330-3900-43zf-a8e2-45a13x1ey806;28;Female;Premium;1,79;5;Oceania;TV;17,99;Gift Card;5;0,3;Drama
95y88693-4388-4az9-zx37-y917zy4y8x1x;50;Male;Premium;22,44;29;Europe;Tablet;17,99;Credit Card;2;0,75;Action
3e87afy6-292x-4a8z-8399-1a8fe6aax089;59;Female;Standard;23,59;43;North America;Desktop;13,99;Debit Card;1;0,54;Romance
8e57aa17-60f6-4y7e-9e15-a886a240y4x7;38;Other;Premium;24,19;22;Oceania;Mobile;17,99;Gift Card;2;1,05;Romance
e16e6ae0-8e67-4z63-80a5-a0f7e8801ex7;49;Female;Basic;6,56;10;Africa;TV;8,99;Debit Card;5;0,6;Comedy
yz219y7z-8x77-454x-8967-2z4529a0e172;40;Male;Standard;16,13;47;Asia;Mobile;13,99;Debit Card;5;0,34;Comedy
azf01a4a-4z6f-477f-943y-7189y33yx6yy;39;Female;Standard;19,16;60;Africa;Tablet;13,99;Debit Card;5;0,31;Horror
520074a5-0028-44e4-z17a-199x74134190;34;Female;Standard;1,28;57;Africa;Tablet;13,99;Crypto;4;0,02;Romance
z64e1a04-ef14-4a6y-ax72-640a941y2612;20;Male;Premium;32,04;26;Europe;Tablet;17,99;PayPal;3;1,19;Action
z963a331-91ee-4a6a-9x9y-208788y49074;28;Female;Premium;0,12;2;North America;Laptop;17,99;PayPal;5;0,04;Comedy
2f55007a-9682-4109-8431-2fa060e85673;18;Female;Standard;0,25;37;Africa;Laptop;13,99;Debit Card;5;0,01;Sci-Fi
17874397-5431-4e69-9zf9-19x705faaz2e;19;Male;Basic;4,46;50;Africa;Desktop;8,99;Credit Card;3;0,09;Documentary
x3975aa1-9zf5-45a5-9375-ff6yex50xe42;32;Other;Premium;4,24;14;Africa;TV;17,99;Gift Card;2;0,28;Drama
22266a98-3x16-4f4e-z382-ffa5x3aex831;19;Female;Standard;8,62;57;Asia;Laptop;13,99;PayPal;3;0,15;Action
44x3397a-806f-43y1-8907-aa8y27ex8079;22;Female;Basic;11,96;45;Europe;Mobile;8,99;PayPal;2;0,26;Action
521382xe-978e-48ax-z161-5x8az6z7234e;55;Male;Standard;10,1;4;Asia;Desktop;13,99;Debit Card;4;2,02;Sci-Fi
72601ax7-f6z1-4f64-8y07-f1a0a787a386;21;Female;Standard;0,44;1;Asia;Tablet;13,99;PayPal;1;0,22;Romance
az5z6ye1-4472-4987-z7ya-xx71334f9592;39;Other;Premium;1,12;27;North America;Mobile;17,99;Gift Card;5;0,04;Sci-Fi
697za97e-0az7-465y-8y43-87a7e484xfay;53;Other;Basic;14,1;42;North America;Laptop;8,99;PayPal;5;0,33;Horror
y1x6z7a6-e749-43fy-8430-e0f0057aya5f;27;Other;Premium;30,8;16;Europe;Desktop;17,99;PayPal;2;1,81;Action
a683a981-x35f-49f3-9z9a-a8ax04fx7z16;29;Other;Standard;10,74;27;South America;Tablet;13,99;PayPal;5;0,38;Drama
5548xz44-9939-45ea-8yxe-6xx44z0x8036;70;Female;Standard;8,27;60;Europe;Tablet;13,99;Gift Card;3;0,14;Comedy
30axx045-az3e-4753-azfa-y317ey02730a;51;Male;Standard;12,91;42;North America;Tablet;13,99;Debit Card;1;0,3;Comedy
ey4fyx72-7a49-473y-85ya-390fy9e57x52;26;Other;Premium;9,23;10;North America;Desktop;17,99;Gift Card;3;0,84;Documentary
6y7026az-704z-4x7x-z658-66432e78fzf8;50;Female;Basic;0,82;1;North America;Mobile;8,99;PayPal;5;0,41;Drama
aez6a179-a31x-4430-9x79-388xzx8z552f;49;Male;Basic;13,95;21;Oceania;Laptop;8,99;PayPal;1;0,63;Sci-Fi
60334592-83xf-4z11-a2e1-xa7xex2535aa;55;Female;Premium;41,03;45;Africa;Laptop;17,99;Debit Card;3;0,89;Documentary
1z829a44-ex16-4913-aay5-28506y92e0a9;20;Female;Premium;20,62;13;Asia;TV;17,99;Debit Card;4;1,47;Sci-Fi
55aa7135-3268-48a1-a965-0fay4exxz7z8;31;Other;Basic;11,3;37;South America;Mobile;8,99;PayPal;3;0,3;Romance
2ax8z82e-2168-47f7-9744-e845a8e48a18;66;Female;Premium;5,8;41;Oceania;TV;17,99;PayPal;2;0,14;Documentary
z88a132f-9afx-4ez8-9e78-2x359yy78a22;58;Other;Standard;24,34;31;Asia;Laptop;13,99;Crypto;1;0,76;Comedy
2x25x85a-6085-4ax8-ae08-1a4x21z7y05z;54;Other;Basic;7,19;56;North America;Desktop;8,99;Gift Card;2;0,13;Romance
51za57y9-yf31-4241-9a54-ax1azaf17326;40;Male;Standard;13,33;24;North America;TV;13,99;Crypto;3;0,53;Romance
a8f8a526-8289-46fy-83a3-9717a64af759;56;Other;Premium;1,65;30;Africa;Mobile;17,99;Gift Card;4;0,05;Action
2975x560-yx13-47y5-8216-f8847177ex85;34;Male;Standard;10,55;54;Asia;Tablet;13,99;PayPal;5;0,19;Sci-Fi
exaay9z2-7788-4yy2-zyae-8yf07f8afz3a;52;Other;Premium;6,19;19;Asia;TV;17,99;Gift Card;3;0,31;Romance
55987346-y6e1-4766-8226-74x0fyf02ff5;45;Male;Standard;9,87;46;Europe;Desktop;13,99;Debit Card;4;0,21;Comedy
feya176z-1ae3-47f9-82x6-ezee151xyx65;66;Other;Premium;92,07;58;North America;Mobile;17,99;PayPal;3;1,56;Comedy
70877fx0-301a-4021-9zya-539y1833ae4x;49;Male;Basic;2,89;16;Oceania;Laptop;8,99;Credit Card;5;0,17;Drama
zyae9z58-6081-44e3-8xey-26406f6835e7;35;Other;Standard;0,23;54;Asia;Desktop;13,99;Gift Card;5;0;Drama
0e9y2a39-12f4-4zf6-ze86-xeayyx099fey;65;Other;Standard;0,4;48;Europe;TV;13,99;Gift Card;5;0,01;Comedy
y0x2zz59-f5zz-4xa4-88ex-9x670e2ey727;64;Other;Basic;11,05;12;Africa;Laptop;8,99;Crypto;5;0,85;Action
1zy58y87-ff12-4eax-995a-y2y35062e450;61;Male;Premium;25,26;7;North America;Tablet;17,99;Debit Card;5;3,16;Horror
eey8z59a-4325-43x3-9308-fy5yy94830fa;31;Other;Premium;14,43;9;Africa;TV;17,99;Credit Card;5;1,44;Documentary
6ef3x5y9-1x7f-4100-9z17-22a554e8yaax;56;Other;Standard;10,6;55;Oceania;Laptop;13,99;Credit Card;1;0,19;Sci-Fi
287ey5fe-48e9-4538-z9y9-71zf23aa8781;70;Female;Standard;2,4;12;Asia;Desktop;13,99;PayPal;5;0,18;Comedy
036z4a5f-x26x-40e3-za14-669a725zxz1f;40;Female;Standard;7,02;18;Africa;Tablet;13,99;PayPal;4;0,37;Sci-Fi
0691x9e7-92xe-4xy5-ae11-64824exzf9e0;63;Male;Standard;31,54;44;North America;TV;13,99;Crypto;5;0,7;Drama
099473z4-z27y-4yf8-9zz1-862y639701f3;56;Other;Standard;17,44;11;Oceania;TV;13,99;Crypto;1;1,45;Documentary
0ay19238-yz50-4882-z4zz-3x068xy29494;64;Male;Basic;4,74;39;Europe;Mobile;8,99;Crypto;3;0,12;Action
8728e75x-5ye9-4a44-z6az-f53ffaayf6y5;18;Male;Standard;14,18;27;North America;Tablet;13,99;Crypto;2;0,51;Drama
8050afa7-eyze-4ax4-a793-50f42az423x3;60;Male;Standard;7,61;8;Europe;Laptop;13,99;Crypto;5;0,85;Horror
5ex9091y-6z7e-4351-z526-x57xf230z26x;18;Other;Basic;0,59;41;Asia;Desktop;8,99;Debit Card;5;0,01;Horror
4x37690f-3x7f-4aae-9z34-9a45z65yf63x;32;Male;Standard;27,72;58;North America;Laptop;13,99;PayPal;3;0,47;Action
81a2a8y7-3f1z-47ze-z787-9730e6874z3z;34;Male;Premium;26,06;28;North America;TV;17,99;Debit Card;4;0,9;Drama
z1z17y62-0907-4594-8477-z6x9a1xe203y;64;Female;Standard;10,78;10;Oceania;Mobile;13,99;PayPal;3;0,98;Drama
41667e6f-421z-44xy-a22e-6f49x64x11y7;22;Female;Standard;8,07;36;South America;Laptop;13,99;Crypto;2;0,22;Drama
7987069x-efaa-4x6z-zf85-xe78408157y5;39;Other;Standard;5,56;47;Asia;TV;13,99;Crypto;5;0,12;Documentary
f6790x45-e49z-478e-9535-ee8ye7ef1yxf;59;Other;Basic;0,27;44;North America;Laptop;8,99;PayPal;5;0,01;Drama
a4a081zf-78e0-49f2-z13x-exz25az7ea32;68;Male;Standard;44,63;53;Oceania;Mobile;13,99;Credit Card;5;0,83;Sci-Fi
3a705431-53xy-4ey6-a4e5-2960228a1ax8;38;Male;Standard;13,61;16;Africa;Desktop;13,99;PayPal;5;0,8;Horror
z9fx67yx-6zf0-4y9y-az2f-2x3060247949;22;Male;Premium;13,24;37;Europe;Mobile;17,99;Credit Card;5;0,35;Horror
1009yza1-e578-425e-99z7-0693z4024e29;41;Male;Premium;4,41;56;Africa;TV;17,99;Gift Card;2;0,08;Horror
9448266e-01a1-472a-9fe4-37x4e1a6z7z4;36;Other;Premium;12,92;14;Oceania;Tablet;17,99;Gift Card;5;0,86;Sci-Fi
9y5axxy5-xe2z-4614-8efy-afy56a0ay20z;30;Male;Standard;1,29;4;Africa;TV;13,99;Credit Card;5;0,26;Action
fzf7eyex-0008-448z-a601-x051971z1764;57;Male;Standard;2,31;29;Europe;Tablet;13,99;Crypto;1;0,08;Sci-Fi
7z929fye-23x0-4y91-886y-e9x3y60f2a03;54;Male;Standard;8,56;33;South America;Mobile;13,99;Gift Card;4;0,25;Drama
e938x06e-fyy5-4768-86x8-6aaf73f4fa35;18;Male;Standard;18,75;24;South America;Mobile;13,99;PayPal;5;0,75;Sci-Fi
a5e54yz5-yaz8-452z-9592-f2z83xaxz4y5;46;Female;Standard;0,71;26;North America;Tablet;13,99;Crypto;5;0,03;Action
y7ef45y3-a8x7-4952-zf06-66e39f308471;38;Male;Standard;18,9;54;Africa;Tablet;13,99;Gift Card;4;0,34;Horror
6e91xzee-z822-44y0-a014-a48a452ey9x0;48;Male;Basic;6,52;34;North America;Tablet;8,99;PayPal;4;0,19;Comedy
49x191x4-94x6-46a0-a47a-f36813z05xfz;25;Male;Premium;23,81;59;South America;Laptop;17,99;Debit Card;3;0,4;Comedy
f500aa1x-x760-42ea-8yx1-725x5aa13413;31;Other;Premium;2,47;33;North America;Mobile;17,99;PayPal;2;0,07;Sci-Fi
xa1x94y9-af82-46ax-a2a3-112aa874e2y2;37;Female;Basic;7,59;5;Europe;Desktop;8,99;Crypto;2;1,26;Drama
6eaa7000-e450-4xzx-9eea-6aze53a3yyea;57;Other;Basic;9,88;44;Europe;Mobile;8,99;Debit Card;3;0,22;Action
14z8x5z4-ayf9-4243-zfy7-371zfy3z67xf;70;Other;Standard;21,33;47;Europe;Tablet;13,99;Debit Card;1;0,44;Sci-Fi
5ff64e1z-5ffa-4f13-827y-62773az1az6f;65;Male;Basic;4,2;54;North America;Mobile;8,99;Crypto;4;0,08;Documentary
89931699-5za5-434a-8xya-32e18x7xzx4z;44;Male;Premium;2,51;30;Europe;Mobile;17,99;Debit Card;4;0,08;Sci-Fi
46621af8-y4ya-4079-87x7-a8z68y9461z3;47;Female;Premium;11,36;13;South America;Mobile;17,99;Gift Card;1;0,81;Horror
750a6638-3z93-407y-80z6-074f7z7e9673;70;Other;Premium;13,24;1;Africa;TV;17,99;Gift Card;5;6,62;Drama
a1419778-yfz0-47x8-8e7a-zy5x093195x2;55;Male;Standard;7,78;7;Asia;Mobile;13,99;PayPal;3;0,97;Drama
4933z25x-6722-45z2-z706-e08605y11066;46;Male;Premium;3,18;11;North America;TV;17,99;Crypto;4;0,27;Sci-Fi
24405e27-z8z8-4ef8-9yz0-y7974zx0xyx7;68;Other;Premium;4,12;31;Europe;TV;17,99;Credit Card;5;0,13;Drama
3fz95ex2-0y85-4197-9463-622z3ya9a90y;36;Other;Basic;29,27;35;Europe;TV;8,99;Gift Card;4;0,81;Romance
y414e639-5ea4-4481-z760-4y16636863fz;65;Female;Premium;14,47;31;South America;TV;17,99;Debit Card;5;0,45;Drama
f7z0y51e-0031-4647-900a-115a166z40z5;50;Other;Premium;13,98;56;Oceania;Mobile;17,99;Crypto;4;0,25;Horror
17219697-8881-42f0-aza7-7az8fxx11xa9;38;Other;Basic;14,43;16;South America;Tablet;8,99;Credit Card;1;0,85;Documentary
z4af5yfz-z811-4ey6-9z0e-z8fzf7xe35z5;26;Female;Premium;13,59;51;Oceania;Mobile;17,99;Crypto;2;0,26;Drama
9216565f-576a-44ex-9x7a-a8aaz306x7fz;45;Male;Basic;4,59;47;Asia;Laptop;8,99;Gift Card;1;0,1;Sci-Fi
7f00af18-e9a7-464e-a6z5-z9z10a54z27x;38;Other;Premium;1,81;22;Asia;Laptop;17,99;Gift Card;4;0,08;Action
931zee39-98xz-4z72-9e52-f40e09e00738;41;Other;Basic;12,04;32;Oceania;Desktop;8,99;Credit Card;1;0,36;Drama
8y2x6f55-axe2-477e-z273-53e50z0a40z7;70;Other;Standard;4,69;32;Asia;TV;13,99;Debit Card;3;0,14;Documentary
6z1zf8y4-e894-4za9-9fax-7497ef253z7f;43;Female;Premium;12,37;37;Europe;Desktop;17,99;Crypto;3;0,33;Romance
1a7ay656-zafz-4e6a-a5ay-ae0416f3xze1;42;Female;Basic;7,27;7;Africa;Laptop;8,99;Crypto;2;0,91;Romance
6034x060-391f-4f38-9ff7-870fz4x6y241;48;Other;Premium;26,34;40;Africa;TV;17,99;Crypto;2;0,64;Romance
e1za461x-21y7-4a8a-9629-x916x9z5yff7;67;Male;Standard;19,48;25;North America;Mobile;13,99;Debit Card;2;0,75;Drama
f0z6y5zx-f49e-4yx3-90f5-29z4z00a8az3;39;Female;Basic;17,35;29;South America;Tablet;8,99;PayPal;4;0,58;Horror
17570efz-4za0-4z9f-8841-56492358y59a;27;Male;Basic;4,61;42;Asia;Mobile;8,99;Crypto;2;0,11;Comedy
17x1f30x-33ze-4zy4-za78-8a57yxy8ef8x;62;Female;Basic;9,41;31;Asia;TV;8,99;Credit Card;1;0,29;Drama
yf036xxf-1a7e-4a72-z1ea-55z11a87z482;22;Male;Premium;7,49;29;Europe;Mobile;17,99;Gift Card;2;0,25;Romance
62zf9eae-x919-4y34-8zy2-2ffexyy4ey5x;61;Female;Standard;39,09;5;Europe;Tablet;13,99;PayPal;1;6,52;Documentary
3z71z9xa-ex2a-4zay-935x-60979792672e;49;Other;Basic;25,4;47;North America;Laptop;8,99;Crypto;4;0,53;Documentary
x4fa918y-1zfz-4a9f-az36-2179e743xz0z;32;Female;Premium;18,28;10;South America;Desktop;17,99;Credit Card;4;1,66;Action
z585y7y3-46xf-4y32-95ez-12551z1zz2x8;49;Other;Premium;6,23;12;Europe;Laptop;17,99;Debit Card;2;0,48;Drama
91yf940z-4ze6-4692-z46e-53yy59y3zy36;38;Male;Standard;1,21;21;South America;TV;13,99;PayPal;4;0,06;Romance
1z5f4177-371a-4y9a-a4fx-46yyy96103xx;29;Male;Standard;0,48;29;Asia;TV;13,99;Debit Card;3;0,02;Action
yf0e854y-0608-40f6-z631-6z4x5f7a0ye9;47;Female;Premium;14,8;43;Europe;TV;17,99;Credit Card;3;0,34;Romance
2y906f73-z731-418e-8097-95y0f874y3ez;56;Other;Basic;1,22;23;North America;TV;8,99;PayPal;5;0,05;Horror
6843yy5x-4y0x-4a4f-a479-05001622y9zz;23;Other;Standard;7,45;41;Asia;Desktop;13,99;Crypto;3;0,18;Action
4ffx8a27-1149-4z0y-a822-1xa56z80z212;28;Male;Premium;15,45;44;South America;Desktop;17,99;Crypto;4;0,34;Drama
xyeye5z0-43e4-466y-9511-3fzae0a3z624;19;Male;Standard;0,95;22;Asia;Laptop;13,99;Credit Card;2;0,04;Documentary
56664zz3-161y-447y-a977-00f18zy4787x;52;Female;Basic;34,13;32;South America;Desktop;8,99;Crypto;3;1,03;Comedy
552546fz-xfy4-48e2-a13e-183y8fz7y18f;62;Other;Premium;10,02;33;Africa;TV;17,99;PayPal;2;0,29;Comedy
xa959x35-24y6-46e5-z52z-a2908e645ex7;28;Male;Basic;48,58;10;North America;Laptop;8,99;Debit Card;2;4,42;Drama
a4eaexze-375y-472f-zf56-15f560afa034;43;Female;Premium;7,18;14;Europe;Mobile;17,99;Gift Card;5;0,48;Romance
z9x07746-6aa5-48e1-9033-e37z45yefz34;62;Female;Basic;12;27;Asia;TV;8,99;Crypto;2;0,43;Drama
fyf7205x-ex92-45a1-a608-75f6a70e5ex7;45;Male;Standard;13,11;8;Asia;Laptop;13,99;Gift Card;1;1,46;Sci-Fi
43e3yx1y-2y5a-4z3z-zx24-5a7x4yyx8zf2;68;Female;Basic;1,91;57;Africa;Desktop;8,99;Debit Card;3;0,03;Sci-Fi
87y2892e-e449-40y4-z110-0824y85x14af;24;Other;Basic;0,17;25;South America;TV;8,99;Debit Card;5;0,01;Comedy
yyaxa82x-8yy9-47a7-zy93-ay1z8fa07z8e;45;Male;Basic;6,78;23;Asia;Laptop;8,99;PayPal;2;0,28;Sci-Fi
5526az76-x30x-4yxf-84yz-ff2x3217274a;64;Male;Standard;46,62;48;Asia;Laptop;13,99;PayPal;3;0,95;Horror
086a7a3f-9a89-42yx-8z47-ay858z72722a;21;Female;Basic;1,31;10;South America;Mobile;8,99;Debit Card;2;0,12;Comedy
x6fxe866-8xaz-414x-93a6-44293e26y97z;66;Other;Basic;0,83;30;Europe;Laptop;8,99;PayPal;5;0,03;Comedy
f2z16y7f-4760-4f1e-a4z2-z5e50e67fz27;59;Female;Premium;4,67;13;Oceania;Mobile;17,99;PayPal;5;0,33;Action
6e160z44-363a-4x57-zaz6-5z22e979e887;25;Other;Premium;48,76;47;North America;Laptop;17,99;Crypto;1;1,02;Romance
f0e8e312-3315-46x4-9475-x376zz231524;55;Male;Basic;3,76;22;Asia;Desktop;8,99;Crypto;4;0,16;Romance
3ee82784-x01z-44xa-z1fe-zzfa81z78zf1;46;Female;Basic;0,49;35;Africa;Mobile;8,99;Gift Card;3;0,01;Drama
27xf865y-x4z2-4981-a525-360126xyx57a;41;Male;Basic;10,68;14;Europe;Laptop;8,99;Gift Card;5;0,71;Drama
